Region,Country,State,City,Month,Day,Year,AvgTemperature
Australia/South Pacific,Australia,,Canberra,6,15,1995,44.6
Australia/South Pacific,Australia,,Canberra,6,13,1997,44.6
Australia/South Pacific,Australia,,Canberra,7,18,1998,44.6
Australia/South Pacific,Australia,,Canberra,9,7,1998,44.6
Australia/South Pacific,Australia,,Canberra,10,8,1998,44.6
Australia/South Pacific,Australia,,Canberra,6,17,1999,44.6
Australia/South Pacific,Australia,,Canberra,6,29,1999,44.6
Australia/South Pacific,Australia,,Canberra,9,19,1999,44.6
Australia/South Pacific,Australia,,Sydney,6,14,1995,44.6
Australia/South Pacific,Australia,,Sydney,8,6,1995,44.6
Australia/South Pacific,Australia,,Sydney,6,8,1998,44.6
Australia/South Pacific,Australia,,Sydney,9,15,1998,44.6
Australia/South Pacific,New Zealand,,Auckland,7,16,1997,44.6
Australia/South Pacific,Australia,,Canberra,8,25,1996,44.7
Australia/South Pacific,Australia,,Canberra,5,25,1997,44.7
Australia/South Pacific,Australia,,Sydney,7,3,1995,44.7
Australia/South Pacific,Australia,,Sydney,7,13,1996,44.7
Australia/South Pacific,Australia,,Sydney,9,12,1996,44.7
Australia/South Pacific,Australia,,Sydney,8,1,1997,44.7
Australia/South Pacific,Australia,,Canberra,7,2,1995,44.8
Australia/South Pacific,Australia,,Canberra,4,28,1996,44.8
Australia/South Pacific,Australia,,Canberra,7,24,1996,44.8
Australia/South Pacific,Australia,,Canberra,5,12,1997,44.8
Australia/South Pacific,Australia,,Canberra,6,7,1998,44.8
Australia/South Pacific,Australia,,Canberra,6,22,1998,44.8
Australia/South Pacific,Australia,,Sydney,7,31,1995,44.8
Australia/South Pacific,Australia,,Sydney,6,26,1998,44.8
Australia/South Pacific,Australia,,Sydney,8,16,1998,44.8
Australia/South Pacific,Australia,,Canberra,9,20,1996,44.9
Australia/South Pacific,Australia,,Canberra,9,9,1997,44.9
Australia/South Pacific,New Zealand,,Auckland,6,13,1996,44.9
Australia/South Pacific,New Zealand,,Auckland,6,25,1997,44.9
Australia/South Pacific,New Zealand,,Auckland,8,18,1999,44.9
Australia/South Pacific,Australia,,Canberra,5,29,1995,45
Australia/South Pacific,Australia,,Canberra,6,13,1996,45
Australia/South Pacific,Australia,,Canberra,5,27,1997,45
Australia/South Pacific,Australia,,Canberra,6,25,1997,45
Australia/South Pacific,Australia,,Canberra,6,15,1998,45
Australia/South Pacific,Australia,,Canberra,5,2,1999,45
Australia/South Pacific,Australia,,Canberra,9,8,1999,45
Australia/South Pacific,Australia,,Sydney,7,24,1995,45
Australia/South Pacific,Australia,,Sydney,7,25,1995,45
Australia/South Pacific,Australia,,Sydney,8,7,1997,45
Australia/South Pacific,Australia,,Sydney,7,17,1998,45
Australia/South Pacific,New Zealand,,Auckland,8,31,1996,45
Australia/South Pacific,Australia,,Canberra,6,12,1997,45.1
Australia/South Pacific,Australia,,Canberra,9,25,1998,45.1
Australia/South Pacific,Australia,,Canberra,10,11,1998,45.1
Australia/South Pacific,Australia,,Canberra,5,28,1999,45.1
Australia/South Pacific,Australia,,Canberra,8,21,1999,45.1
Australia/South Pacific,Australia,,Sydney,8,17,1996,45.1
Australia/South Pacific,Australia,,Sydney,6,30,1998,45.1
Australia/South Pacific,Australia,,Sydney,7,29,1998,45.1
Australia/South Pacific,Australia,,Sydney,10,27,1998,45.1
Australia/South Pacific,New Zealand,,Auckland,6,17,1996,45.1
Australia/South Pacific,New Zealand,,Auckland,7,7,1996,45.1
Australia/South Pacific,New Zealand,,Auckland,7,8,1996,45.1
Australia/South Pacific,Australia,,Canberra,7,8,1998,45.2
Australia/South Pacific,Australia,,Canberra,8,17,1998,45.2
Australia/South Pacific,Australia,,Canberra,6,4,1999,45.2
Australia/South Pacific,Australia,,Canberra,6,28,1999,45.2
Australia/South Pacific,Australia,,Sydney,7,29,1995,45.2
Australia/South Pacific,Australia,,Sydney,6,10,1996,45.2
Australia/South Pacific,Australia,,Sydney,8,19,1996,45.2
Australia/South Pacific,Australia,,Sydney,9,24,1996,45.2
Australia/South Pacific,Australia,,Sydney,8,2,1997,45.2
Australia/South Pacific,Australia,,Canberra,9,26,1995,45.3
Australia/South Pacific,Australia,,Canberra,4,17,1996,45.3
Australia/South Pacific,Australia,,Perth,9,3,1999,45.3
Australia/South Pacific,Australia,,Sydney,8,5,1995,45.3
Australia/South Pacific,Australia,,Sydney,9,7,1995,45.3
Australia/South Pacific,Australia,,Sydney,6,1,1997,45.3
Australia/South Pacific,Australia,,Sydney,6,24,1997,45.3
Australia/South Pacific,Australia,,Sydney,7,17,1997,45.3
Australia/South Pacific,Australia,,Sydney,7,28,1997,45.3
